DATETIME, L_T1 , L_T2 , L_T3 , L_T4 , L_T5 , L_T6 , L_T7 , F_PU1 , S_PU1 , F_PU2 , S_PU2 , F_PU3 , S_PU3 , F_PU4 , S_PU4 , F_PU5 , S_PU5 , F_PU6 , S_PU6 , F_PU7 , S_PU7 , F_PU8 , S_PU8 , F_PU9 , S_PU9 , F_PU10 , S_PU10 , F_PU11 , S_PU11 , F_V2 , S_V2 , P_J280 , P_J269 , P_J300 , P_J256 , P_J289 , P_J415 , P_J302 , P_J306 , P_J307 , P_J317 , P_J14 , P_J422 , ATT_FLAG 
21/05/16 03,1.120902419,2.987914085,4.074795246,4.398580074,2.459166765,5.475092888,1.39401269,118.14048,1,0,0,0,0,0,0,0,0,0,0,0,0,33.16030121,1,0,0,29.68348885,1,0,0,52.05037689,1,2.990030289,22.82200623,29.92946243,76.16721344,29.92946243,66.48607635,19.93042564,84.97671509,19.82599258,70.83525085,32.13386536,31.23386383,1
21/05/16 04,1.039764643,3.568252802,3.93645668,3.203693628,3.333799124,5.5,2.897547245,97.98825836,1,98.00766754,1,0,0,0,0,0,0,0,0,0,0,32.5823822,1,0,0,29.38400078,1,0,0,55.77302551,1,2.974541187,34.05204773,30.77477837,76.8364563,30.77477837,70.60491943,20.20236588,86.17464447,20.0998764,72.05025482,32.99479294,32.09479141,1
21/05/16 05,1.070912957,4.15298748,3.936449528,3.066140175,3.966164112,5.5,3.691697836,92.39173889,1,92.40951538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.70671844,1,0,0,71.00747681,1,2.97716856,37.0402832,32.60398865,72.51557159,32.60398865,63.1908989,28.78609848,60.09625626,28.68151283,79.61721802,34.89733505,33.99733353,1
21/05/16 06,1.440412164,4.554449558,3.594282389,3.284991503,2.871123314,5.446551323,4.554528236,91.99103546,1,92.00869751,1,0,0,0,0,0,0,0,0,45.77769089,1,0,0,0,0,0,0,0,0,88.80056763,1,2.977351427,37.25180817,30.76156425,74.05680847,30.72715378,95.76639557,31.52726936,63.75492859,31.52726936,59.22470093,33.31651306,32.41651535,1
21/05/16 07,1.89606297,5.083726406,3.343101263,4.500109673,2.461855412,5.12494278,3.103599787,97.41809082,1,97.43733215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.41771698,1,2.974814892,34.3593483,32.05072403,74.17834473,32.05072403,60.00642395,29.72727203,58.59194946,29.72727203,60.48712921,34.25662613,33.3566246,1
21/05/16 08,2.104948282,5.434464931,3.113448143,2.872920513,1.414476395,4.897405624,2.476655483,96.01229095,1,96.0311203,1,0,0,0,0,0,0,0,0,48.26026535,1,33.05506516,1,0,0,29.42353249,1,0,0,0,0,2.975483894,35.11426926,28.57316208,71.37342834,28.53521729,89.17835236,21.14475632,86.36030579,21.04201317,72.87057495,37.9609375,29.93660736,1
21/05/16 09,2.207029581,4.684323311,3.326954126,3.711694479,2.482468367,5.352818966,3.861630678,87.56380463,1,87.58020782,1,0,0,34.56891632,1,0,0,0,0,43.47248459,1,35.19568634,1,0,0,31.98875237,1,0,0,0,0,2.979328871,39.56676865,25.04731178,87.88038635,25.11995316,93.91440582,24.28150177,85.92184448,24.16155434,67.47143555,42.84639359,26.76363945,1
21/05/16 10,2.685609579,4.065579891,3.799077749,4.500177383,3.281687737,5.457079887,3.485552073,95.42131805,1,95.43997192,1,0,0,37.55752563,1,0,0,0,0,0,0,32.50726318,1,0,0,31.03095055,1,0,0,0,0,2.975762606,35.43044662,27.7745266,85.30518341,27.89568329,54.29240799,21.4245472,87.52211761,21.31116486,67.91859436,38.46412277,29.19470024,1
21/05/16 11,2.821818352,3.507695913,4.125793457,2.762336254,4.000017643,5.5,3.681676149,93.53930664,1,93.55741119,1,0,0,28.33082199,1,0,0,0,0,48.69683456,1,0,0,0,0,31.50784302,1,0,0,0,0,2.976640463,36.43268585,24.01117516,96.30194092,24.04446983,83.87618256,28.82404518,62.69128418,28.70741463,73.69063568,39.81769943,25.68536377,1
21/05/16 12,3.098637342,2.693495035,4.807508469,2.853845596,3.208418846,5.5,4.401211262,88.03903198,1,88.05557251,1,0,0,33.70404053,1,0,0,0,0,43.07664871,1,0,0,0,0,31.92876434,1,0,0,0,0,2.979120493,39.32023621,23.19595528,87.46952057,23.26435852,92.67366028,31.52535057,61.32767487,31.40581894,74.92636871,43.17675018,24.89496613,1
21/05/16 13,3.656653643,1.883803844,5.210440159,4.299759388,2.341231823,5.334550381,4.020683765,82.2908783,1,82.30583191,1,0,0,31.58608627,1,0,0,0,0,48.10289383,1,0,0,0,0,0,0,0,0,0,0,2.981575012,42.26969147,22.08404732,89.70855713,22.13425255,83.07221222,37.59485245,61.23747253,37.59485245,50.76340866,47.23920441,23.80103874,1
21/05/16 14,4.347989559,1.30045414,5.063123703,3.691871166,1.578255773,4.892348766,1.779139519,92.89151001,1,92.90943146,1,0,0,0,0,0,0,0,0,49.07663727,1,0,0,0,0,33.16933823,1,0,0,0,0,2.976939201,36.77600098,24.38042259,75.39267731,24.34127998,83.45752716,29.60433197,62.72607803,29.47605705,68.52605438,40.59839249,25.74934006,1
21/05/16 15,4.446540833,0.779672861,4.804633141,3.272877455,2.084578753,5.104287148,2.060432196,93.56346893,1,93.58158112,1,0,0,0,0,0,0,0,0,49.0952034,1,35.5995903,1,0,0,29.06847191,1,0,0,0,0,2.976629257,36.41986084,23.85829544,67.51361847,23.81912613,82.900177,22.83888054,83.76274872,22.73848534,75.71920013,40.03443527,25.22733879,1
21/05/16 16,4.328936577,0.725024283,4.260818481,2.795313358,2.6832757,5.5,4.044206142,96.67456818,1,96.69358826,1,0,0,0,0,0,0,0,0,50.63687134,1,32.9225235,1,0,0,30.94375801,1,0,0,97.44372559,1,2.975169659,34.75911331,27.13036728,65.987854,27.08889008,83.17258453,21.81158638,87.24630737,21.69879532,68.60018158,29.77537918,28.87537956,1
21/05/16 17,4.052714348,1.208716512,3.689310074,2.301617146,3.729992867,5.5,3.830508232,94.74843597,1,94.76689911,1,0,0,0,0,0,0,0,0,49.64902878,1,35.37277985,1,0,0,31.57439995,1,0,0,99.67403412,1,2.976078033,35.78960037,27.82986641,68.93041992,27.78987503,85.81121063,22.05614471,83.38669586,21.9390583,66.69398499,30.48372459,29.58372498,1
21/05/16 18,3.962118387,1.731358171,3.223221302,2.733333588,3.854661465,5.461177826,3.141029596,96.87430573,1,96.89337921,1,0,0,0,0,0,0,0,0,50.98345184,1,0,0,0,0,32.69893265,1,0,0,92.81928253,1,2.97507453,34.65182877,27.83485413,64.95025635,27.79284859,83.18241882,27.90643501,62.8663826,27.78150749,68.55476379,30.45080948,29.55080986,1
21/05/16 19,3.769493818,2.00392437,3.106771708,2.186618567,3.108222008,5.5,3.408824444,95.40138245,1,95.42002869,1,0,0,33.45790863,1,0,0,0,0,50.19556808,1,0,0,0,0,33.22240448,1,0,0,102.4615021,1,2.975771904,35.44110107,26.72044563,91.39628601,26.77744484,83.73423767,28.36871529,59.23831558,28.2400589,67.0929718,29.78967667,28.88967514,1
21/05/16 20,3.716273546,2.198582888,3.67679143,2.204361439,2.01318121,5.486474991,2.793228865,97.25225067,1,97.27144623,1,0,0,37.17110825,1,0,0,0,0,50.49342346,1,0,0,0,0,32.8105011,1,0,0,96.00788116,1,2.974894047,34.4486084,26.62121391,84.86595154,26.69881248,83.06764984,27.58598137,58.5565033,27.46026421,67.82775116,29.70950127,28.80950165,1
21/05/16 21,3.459601641,2.254003048,4.007844925,1.973703504,1.549402952,5.5,2.785619259,95.08271027,1,95.10126495,1,0,0,36.50239563,1,0,0,36.78604507,1,36.60116577,1,36.98536682,1,0,0,27.24110413,1,0,0,102.6120605,1,2.975921631,35.61129761,26.29545403,85.75589752,26.32796288,104.5715408,22.32805252,80.75470734,22.23897362,80.53500366,29.69848633,28.79848671,1
21/05/16 22,3.362532616,2.180106401,4.364125252,2.813457966,1.733522415,5.5,4.70042181,98.47278595,1,98.49234009,1,0,0,36.47154617,1,0,0,38.00268173,1,37.97864532,1,36.28577805,1,0,0,29.352911,1,0,0,91.54866028,1,2.974307537,33.79040527,25.87601852,85.391922,25.9028244,102.4397202,19.97661018,79.68182373,19.87432098,71.92164612,29.23721313,28.33721352,1
21/05/16 23,3.122943401,1.988078117,4.693923473,3.115565538,1.866262913,5.22998333,3.551958084,96.96605682,1,96.98516846,1,0,0,36.61427689,1,0,0,32.19675827,1,32.17373657,1,38.50810623,1,0,0,0,0,0,0,97.45383453,1,2.975030899,34.60251999,26.17844963,85.43725586,26.22934341,109.2183914,26.63049316,82.14349365,26.63049316,50.39053726,29.43034554,28.53034592,1
22/05/16 00,2.922932625,2.062654734,5.013953209,4.302398205,1.972885966,4.953140736,2.068940878,96.85765076,1,96.87672424,1,0,0,34.5676384,1,0,0,0,0,49.91796112,1,36.28074646,1,0,0,30.21336937,1,0,0,94.93579102,1,2.975082397,34.66077805,26.56870079,89.40393829,26.63220978,84.1335907,20.61112785,80.32855988,20.50321579,69.81439972,29.60007095,28.70006943,1
22/05/16 01,2.751922846,2.241727829,5.26025629,3.73263979,2.118146896,5.28961134,2.921580553,96.99156189,1,97.01068115,1,0,0,0,0,0,0,0,0,49.70676041,1,35.64081955,1,0,0,29.89051628,1,0,0,86.38201904,1,2.97501874,34.58880997,28.07372856,75.18391418,28.03365135,85.94338226,20.71068573,81.56504059,20.60489845,70.95571899,30.63925362,29.739254,1
22/05/16 02,2.599713802,2.620832205,4.980470657,3.945301056,2.479826689,5.5,4.030622959,95.03324127,1,95.0517807,1,0,0,0,0,0,0,0,0,50.7977562,1,33.34564972,1,0,0,31.45207787,1,0,0,89.77184296,1,2.975944757,35.63769531,28.56630325,74.20534515,28.52458,84.28696442,21.67735863,86.42902374,21.56111145,66.73750305,31.16094398,30.26094246,1
22/05/16 03,2.624909163,3.026122332,4.666940212,3.40182662,3.451900959,5.451928616,3.305757761,94.89340973,1,94.91191101,1,0,0,0,0,0,0,0,0,48.33061981,1,33.27528763,1,0,0,30.94112396,1,0,0,87.38349152,1,2.976010323,35.71229553,28.99264526,72.12194824,28.95459938,89.46820068,21.8757782,86.74008942,21.7630024,68.67250061,31.55519485,30.65519524,1
22/05/16 04,2.722474813,3.444651365,4.279268742,4.242411613,3.938295603,5.5,3.840652943,96.23729706,1,96.25618744,1,0,0,0,0,0,0,0,0,50.54127502,1,0,0,0,0,30.19534492,1,0,0,82.86976624,1,2.975377321,34.99370575,29.05939674,74.84049988,29.0180645,85.29216003,27.84569168,65.73829651,27.73789978,77.10746002,31.60902786,30.70902634,1
22/05/16 05,2.774001598,3.782457352,4.033631325,4.069471359,3.938287973,5.48476696,4.927292347,94.56879425,1,94.58719635,1,0,0,0,0,0,0,0,0,45.14925766,1,0,0,0,0,0,0,0,0,85.78386688,1,2.976161957,35.8853302,29.85659409,65.76067352,29.82305717,95.91833496,31.09458733,60.06798553,31.09458733,61.20755005,32.38848877,31.48849106,1
22/05/16 06,3.048919439,4.403199196,3.462123156,4.699990273,2.843247414,5.26453495,3.920628071,94.50741577,1,94.52580261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.98886108,1,2.976190805,35.91802597,32.50123978,74.73303223,32.50123978,72.19998932,31.37785912,64.64324951,31.37785912,50.67577362,34.77378464,33.87378311,1
22/05/16 07,3.227909088,5.088003159,3.26005435,4.699973583,2.843240023,4.958742619,2.201895237,96.35743713,1,96.37636566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.37574005,1,0,0,57.35153198,1,2.975320339,34.92929077,32.4115715,72.90827179,32.4115715,54.49220276,27.78341484,64.28940582,27.66076469,69.5983963,34.63848495,33.73848343,1
22/05/16 08,3.297656536,5.363081932,3.059921741,2.861167669,2.598385811,5.261984348,2.803953886,90.26283264,1,90.28000641,1,0,0,35.44362259,1,0,0,0,0,48.81176758,1,0,0,0,0,30.79144669,1,0,0,0,0,2.978133202,38.16032028,25.03009033,86.36353302,25.10017204,84.71634674,30.70356941,63.20685577,30.5918026,78.00180054,41.88513565,26.81573677,1
22/05/16 09,3.719161749,4.472515583,3.473199606,3.088644028,2.126728773,5.478066921,4.829976559,81.18097687,1,81.19562531,1,0,0,34.96398163,1,0,0,0,0,45.89094925,1,0,0,0,0,0,0,0,0,0,0,2.982032537,42.83091736,24.52599144,86.68708801,24.59754372,89.44384003,38.17315674,58.25683212,38.17315674,59.71450424,47.93920517,26.27316475,1
22/05/16 10,4.434913158,3.61913991,3.886625767,4.090623379,1.361752033,5.176002026,3.436846018,88.88402557,1,88.90080261,1,0,0,32.75874329,1,0,0,0,0,44.70327377,1,39.91018677,1,0,0,0,0,0,0,0,0,2.978747845,38.88071442,24.05411339,89.85419464,24.115242,90.94290161,30.43930054,83.1982193,30.43930054,50.29141617,42.87359619,25.75479889,1
22/05/16 11,4.729623795,3.029925346,4.410608768,4.454093456,1.509786367,4.936995506,2.068116665,87.1142807,1,87.1305542,1,0,0,34.23859024,1,0,0,0,0,0,0,38.11685562,1,0,0,30.76344681,1,0,0,0,0,2.979524851,39.7995224,26.94218063,90.33039093,27.04425812,70.84228516,25.03983879,81.36425781,24.9282608,72.43235016,43.66706848,28.32610893,1
22/05/16 12,5.102778912,2.667746305,4.911473274,3.945726871,1.651507974,5.370025158,3.342772961,90.65604401,1,90.67332458,1,0,0,36.57035065,1,0,0,0,0,0,0,37.470047,1,0,0,31.87732506,1,0,0,0,0,2.977956533,37.95415497,26.43883514,85.77689362,26.55416107,55.32922363,23.27230263,80.81896973,23.15312767,66.8539505,41.73812485,27.84793091,1
22/05/16 13,5.287238121,2.001220226,5.210613251,2.713466883,1.771448851,5.411427021,2.871943474,87.45353699,1,87.46990967,1,0,0,34.16921616,1,0,0,0,0,43.57364273,1,37.98981857,1,0,0,31.48998451,1,0,0,0,0,2.979377031,39.62390137,22.39852524,85.90254211,22.46881866,91.10686493,24.92150307,81.48981476,24.80499649,69.84980011,43.59767532,24.10964775,1
22/05/16 14,5.6184268,1.426089048,4.959304333,4.045941353,1.911003709,5.5,3.691391706,91.79824829,1,91.8158493,1,0,0,0,0,0,0,0,0,46.68146133,1,35.94085312,1,0,0,31.92934418,1,0,0,0,0,2.977439404,37.35346222,24.67598534,66.68634033,24.64030838,88.12160492,23.35931969,83.69072723,23.23978424,66.7591629,41.3201828,26.0290699,1
22/05/16 15,5.699569225,1.055441022,4.387795925,4.364842415,2.496206999,5.453661442,3.006983042,91.79689789,1,91.8144989,1,0,0,0,0,0,0,0,0,0,0,35.92934418,1,0,0,31.41939735,1,0,0,0,0,2.97743988,37.35417175,26.0554409,74.85084534,26.0554409,71.86484528,23.536623,83.8864975,23.42059898,68.70771027,41.35378265,27.24544144,1
22/05/16 16,5.778458118,1.055443048,4.136642933,4.364826679,3.045201302,5.5,3.51445055,85.96035767,1,85.97631073,1,0,0,0,0,0,0,0,0,0,0,36.13457489,1,0,0,29.71849442,1,0,0,0,0,2.980024338,40.39503479,26.05544281,65.86367798,26.05544281,62.57033157,26.82071686,86.79833221,26.71605492,77.61444092,44.62730408,27.24544334,1
22/05/16 17,6.160123348,1.023512244,3.565134048,2.866838932,3.803754091,5.486930847,4.738026619,90.50912476,1,90.52635956,1,0,0,0,0,0,0,0,0,49.15869522,1,37.51353836,1,0,0,0,0,0,0,0,0,2.978022575,38.0312233,24.09753036,65.29216003,24.05826759,83.01876831,30.82561684,88.22380066,30.82561684,62.78081131,42.40750885,25.46700287,1
22/05/16 18,6.246687412,0.498163164,3.003092766,2.614369631,3.631240606,5.435089111,4.808553219,114.49897,1,0,0,0,0,31.58202362,1,0,0,0,0,48.77147675,1,0,0,0,0,0,0,0,0,108.4357147,1,2.990592003,24.9094429,25.58357239,93.21426392,25.63277817,85.32454681,31.68424034,63.61088943,31.68424034,60.43001938,28.65276146,27.75276184,-999
22/05/16 19,5.865983009,0.786342561,3.629222155,2.994887829,3.038308382,5.172750473,3.604773998,115.8717499,1,0,0,0,0,36.79358292,1,0,0,0,0,44.63448715,1,0,0,0,0,0,0,0,0,102.6254349,1,2.990381956,24.12526512,25.58050919,84.51470184,25.66430855,92.60437775,30.94198418,59.16840363,30.94198418,50.41450119,28.64635086,27.74635124,-999
22/05/16 20,5.394393444,0.966019154,3.950880766,4.357480526,1.943267703,4.855837345,1.897781134,118.3745041,1,0,0,0,0,35.27033997,1,0,0,0,0,47.61007309,1,0,0,0,0,32.97430801,1,0,0,91.67580414,1,2.989993811,22.68706131,25.45809174,87.09204102,25.52893829,87.35920715,26.29965782,58.64245224,26.17277527,65.94113159,28.45451355,27.55451393,-999
22/05/16 21,4.826856613,1.299818039,4.373834133,3.707712412,1.569729209,4.766521931,1.263558388,116.1487045,1,0,0,0,0,37.33531189,1,0,0,0,0,0,0,33.0660553,1,0,0,30.96925163,1,0,0,85.51150513,1,2.990339518,23.96665573,27.75458717,85.6969223,27.87442207,70.54016876,21.32489777,86.52848816,21.21193123,68.02695465,30.3591423,29.45914268,-999
22/05/16 22,4.398180008,1.796437263,4.709892273,3.321743011,2.63693738,5.023485661,1.816387415,114.9626083,1,0,0,0,0,37.40777206,1,0,0,0,0,0,0,36.34095764,1,0,0,31.65685844,1,0,0,86.10185242,1,2.990521193,24.64496994,28.28403473,86.09243774,28.40429878,53.91496658,21.02625275,80.64091492,20.90859795,65.37715912,30.89308548,29.99308586,-999
22/05/16 23,4.025466442,1.98093152,5.033469677,2.391371727,2.716155052,4.916203499,1.18220365,113.5932617,1,0,0,0,0,35.5363884,1,0,0,0,0,45.28866196,1,34.9932518,1,0,0,31.31997299,1,0,0,99.94217682,1,2.990729332,25.42498398,26.7245636,87.89643097,26.80019379,92.66404724,22.18271255,84.17054749,22.06736565,67.69460297,29.75762177,28.85762215,-999
23/05/16 00,3.792924166,2.248919725,5.219788074,3.784825563,3.348561525,5.144056797,1.630372167,113.5082245,1,0,0,0,0,0,0,0,0,0,0,50.64406967,1,33.44729996,1,0,0,32.01459885,1,0,0,91.37306976,1,2.990742207,25.47331238,28.29199028,72.58438873,28.25050354,84.32351685,22.39587402,86.9836731,22.27574539,65.49468231,30.89600563,29.99600601,-999
23/05/16 01,3.637187243,2.676494837,4.828654289,3.380378246,3.956801891,5.052829266,1.054881096,115.7452698,1,0,0,0,0,0,0,0,0,0,0,50.02532578,1,0,0,0,0,33.01616669,1,0,0,83.19657898,1,2.990401506,24.19765472,28.33402824,75.10024261,28.2934742,85.58383942,27.39857292,60.08689117,27.27139091,66.88597107,30.88208199,29.98208237,-999
23/05/16 02,3.37163043,3.016189098,4.567032814,3.559602022,2.861761093,5.182537556,1.107599854,114.5097656,1,0,0,0,0,0,0,0,0,0,0,48.29889679,1,0,0,0,0,33.09059906,1,0,0,84.24367523,1,2.990590334,24.90328979,28.82055473,72.12142944,28.78255463,89.35437775,27.95609283,62.38064957,27.82838058,67.16884613,31.36332512,30.4633255,-999
23/05/16 03,3.22574544,3.387519121,4.183198452,4.371483326,2.19200635,5.327111721,1.219337583,115.3724365,1,0,0,0,0,0,0,0,0,0,0,49.56771088,1,0,0,0,0,32.46082306,1,0,0,79.60809326,1,2.990458727,24.41087532,28.90679359,71.66576385,28.86692429,87.04498291,27.59874725,63.94386292,27.4754982,69.10791016,31.43033981,30.53033829,-999
23/05/16 04,3.074472189,3.871677876,3.796587706,3.840181589,2.108607292,5.5,1.960822463,114.173439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.19600105,1,0,0,62.09569931,1,2.990641356,25.09491158,31.56367874,76.51348114,31.56367874,61.32892227,28.25731468,63.7176857,28.14281273,74.19208527,33.81229782,32.91230011,-999
23/05/16 05,3.016254425,4.338488579,3.734508753,3.027322292,1.93312645,5.5,2.998477459,116.290741,1,0,0,0,0,0,0,0,0,0,0,45.4555397,1,0,0,0,0,32.41770935,1,0,0,69.11470795,1,2.990317583,23.88525772,29.63403511,75.84015656,29.60007286,95.18344879,27.11466217,58.06321716,26.99171829,68.77877808,32.07269287,31.17269135,-999
23/05/16 06,2.722851038,4.551383018,3.597399235,4.500017643,1.547636986,5.5,2.816470861,114.9799194,1,0,0,0,0,0,0,0,0,0,0,0,0,36.90370941,1,0,0,27.71270752,1,0,0,54.59809113,1,2.99051857,24.63508606,31.67259216,65.32443237,31.67259216,64.88378906,21.54771233,80.12580109,21.45575714,78.41468048,33.88758087,32.98757935,-999
23/05/16 07,2.589663744,5.115060806,3.025890827,3.114855528,1.648836255,5.5,4.485203266,116.8439255,1,0,0,0,0,0,0,0,0,0,0,0,0,35.1373291,1,0,0,30.8773613,1,0,0,44.53561783,1,2.990231991,23.56791115,31.56964111,75.91349792,31.56964111,70.61485291,20.13446617,81.87167358,20.02212143,67.145401,33.74534988,32.84534836,-999
23/05/16 08,2.346805334,5.570468426,3.011386871,3.1148386,2.143535614,5.499784946,3.839683533,115.9801254,1,0,0,0,0,0,0,0,0,0,0,0,0,35.65721893,1,0,0,30.00546455,1,0,0,0,0,2.990365267,24.06321144,30.5704689,71.08719635,30.5704689,70.44012451,20.41575432,81.2416687,20.30921555,70.29363251,36.316185,31.76046753,-999
23/05/16 09,2.23238349,5.022627354,3.482666254,3.512692928,2.464024305,5.493246555,4.768539429,115.2392044,1,0,0,0,0,29.15732193,1,0,0,0,0,46.60515594,1,34.61175919,1,0,0,0,0,0,0,0,0,2.990478992,24.48701286,25.65581703,96.8168869,25.69605637,89.31070709,26.89230728,89.46842194,26.89230728,55.2952652,36.68593979,27.32148361,-999
23/05/16 10,2.297172546,4.222984314,4.186813831,4.41951704,3.582136154,5.020872116,2.524854422,116.8955688,1,0,0,0,0,33.11563492,1,0,0,0,0,47.76337814,1,37.45868301,1,0,0,0,0,0,0,0,0,2.990224123,23.53825569,24.28394127,89.51355743,24.34268188,85.89530945,25.89123917,83.39175415,25.89123917,56.28000259,36.0424614,26.02120781,-999
23/05/16 11,2.055182934,3.706753016,4.69948101,3.563135862,3.722100258,5.215437889,2.712580204,115.7963715,1,0,0,0,0,30.83817101,1,0,0,0,0,0,0,34.56701279,1,0,0,31.11805725,1,0,0,0,0,2.990393639,24.16841125,27.81056976,96.558815,27.89467049,58.36501694,20.39370918,83.11032867,20.27973747,66.59309387,36.29530334,29.16034508,-999
23/05/16 12,2.041716814,3.04552865,5.294903755,2.836294889,3.740581512,5.312088013,2.481577873,114.8027267,1,0,0,0,0,0,0,0,0,0,0,49.05117416,1,0,0,0,0,33.0160141,1,0,0,0,0,2.99054575,24.73621368,26.12734222,78.19490051,26.08823776,85.25273132,27.12723351,63.53741455,27.00005341,66.61519623,36.82795715,27.49608803,-999
23/05/16 13,2.163577557,2.526079178,5.294895649,3.142249823,3.116204739,5.2939291,1.968355536,111.8150635,1,0,0,0,0,0,0,0,0,0,0,44.34121323,1,0,0,0,0,33.26407242,1,0,0,0,0,2.990996361,26.4328804,25.93499184,67.02192688,25.90255547,93.31819153,28.32737732,59.24629593,28.19842339,66.8966217,38.31669235,27.2732563,-999
23/05/16 14,2.439160347,2.079063416,4.723386765,4.49698019,2.02116394,5.364885807,1.725534201,116.7682495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.82608414,1,0,0,0,0,2.990243673,23.61135674,27.07906342,74.42433929,27.07906342,66.74291992,26.65808678,60.23261261,26.53225899,66.84292603,36.16917419,28.26906395,-999
23/05/16 15,2.289520264,2.079064608,4.43248558,3.321129322,1.453749537,5.431634903,1.558834195,115.0463257,1,0,0,0,0,0,0,0,0,0,0,0,0,34.51439285,1,0,0,31.56803513,1,0,0,0,0,2.990508556,24.59717369,27.07906532,68.1776886,27.07906532,63.52119446,20.69639969,83.50411224,20.57935715,65.35508728,36.68590164,28.26906395,-999
23/05/16 16,2.25108242,1.691420794,3.919262886,3.152204037,2.180268288,5.30249691,0.953593314,117.6700745,1,0,0,0,0,0,0,0,0,0,0,47.5913353,1,32.44897461,1,0,0,24.60426712,1,24.5700531,1,0,0,2.990103722,23.0929718,24.87761688,65.64627838,24.84063911,86.70463562,15.0143671,81.29039001,14.74839878,79.94132996,35.37485886,26.23663521,-999
23/05/16 17,1.998618364,1.188007951,3.347754002,3.737357855,2.7968297,5.5,2.175273657,114.7368317,1,0,0,0,0,0,0,0,0,0,0,48.11689377,1,31.72240639,1,0,0,21.02828979,1,20.99282646,1,0,0,2.990555763,24.77380943,24.33693314,65.07478333,24.29919815,85.2062912,18.67254448,86.04420471,18.47375107,91.48174286,36.65687943,25.69942665,-999
