TIME,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,S_PU1,F_PU2,S_PU2,F_PU3,S_PU3,F_PU4,S_PU4,F_PU5,S_PU5,F_PU6,S_PU6,F_PU7,S_PU7,F_PU8,S_PU8,F_PU9,S_PU9,F_PU10,S_PU10,F_PU11,S_PU11,F_V2,S_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,ATT_FLAG
21/12/15 04,5.023967266,1.59458077,5.296499252,3.67806983,1.840410471,4.98779583,2.351847172,112.5579453,1,0,0,0,0,27.3741703,1,0,0,0,0,42.58156967,1,0,0,0,0,30.68703079,1,0,0,0,0,2.990885258,26.01249886,22.82525826,96.37677002,22.86261368,93.02655792,29.71702385,63.216259,29.60597992,77.3802948,38.87221527,24.42766571,0
21/12/15 05,4.948493958,1.272346258,5.300004959,4.699994087,1.570380688,5.5,4.367511272,111.6876068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.44158173,1,0,0,0,0,2.991015434,26.50490379,26.2723465,78.20000458,26.2723465,72.19999695,30.39499474,63.3703804,30.30469704,88.03565979,39.17607498,27.46234703,0
21/12/15 06,5.081635475,1.272348166,5.299996376,4.699976444,1.570373535,5.493829727,4.992076874,108.6896667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.991456747,28.19050407,26.2723484,68.88557434,26.2723484,72.19997406,33.72013092,57.69994354,33.72013092,61.3395195,40.79256439,27.46234894,0
21/12/15 07,5.23338747,1.272349834,4.781961441,4.699959278,1.437651753,5.281212807,4.008582115,112.061615,1,0,0,0,0,0,0,0,0,0,0,0,0,36.1297493,1,0,0,0,0,0,0,0,0,2.990959406,26.29346848,26.27235031,74.37458801,26.27235031,54.49195862,29.24422646,89.17133331,29.24422646,61.74643326,39.12987137,27.46234894,0
21/12/15 08,5.15685463,1.141132474,4.48578167,2.852062225,2.508306742,5.126816273,3.611298323,111.8542557,1,0,0,0,0,0,0,0,0,0,0,48.58594513,1,38.61999512,1,0,0,0,0,0,0,0,0,2.9909904,26.41072655,24.25650406,75.53179932,24.21808434,84.2570343,28.88844872,84.18582153,28.88844872,57.08116531,39.1741066,25.62212372,0
21/12/15 09,5.070412159,0.626477361,4.269099712,3.017630577,2.811991453,4.889314651,2.377292633,109.1604462,1,0,0,0,0,0,0,0,0,0,0,43.33274841,1,37.28727722,1,0,0,29.5605545,1,0,0,0,0,2.991388083,27.92689514,24.10176849,75.52767944,24.07068634,93.08358765,23.98132706,81.85903931,23.87769508,75.27492523,40.11174774,25.43384933,0
21/12/15 10,4.878295898,0.861597836,4.066206455,4.500000477,2.924821377,5.411613464,4.098622799,119.003479,1,0,0,0,0,0,0,0,0,0,0,0,0,35.65736771,1,0,0,28.83014297,1,0,0,64.87317657,1,2.989895105,22.32390404,28.78086853,76.86592102,28.78086853,65.05951691,19.42535591,80.24671173,19.32641602,72.98192596,31.0428791,30.14287949,0
21/12/15 11,4.382631779,1.560094953,4.021356106,3.133414984,3.023061275,5.415542126,4.563889027,114.0917358,1,0,0,0,0,0,0,0,0,0,0,0,0,36.01531219,1,0,0,0,0,0,0,75.75866699,1,2.990653753,25.14142799,30.4508934,65.74839783,30.4508934,64.03734589,28.08233833,88.21369934,28.08233833,51.18332672,32.77014923,31.87015152,0
21/12/15 12,4.078120232,2.071097851,3.44984746,3.063236475,3.884255171,4.956628799,2.274689674,120.0188217,1,0,0,0,0,0,0,0,0,0,0,50.60733795,1,33.71357727,1,0,0,28.93401146,1,0,0,70.95810699,1,2.989734888,21.73621368,27.22276306,65.17687988,27.18132973,83.32389069,19.1939888,83.33243561,19.09438705,72.43465424,29.70523453,28.80523491,0
21/12/15 13,3.619009256,2.25797224,3.072677374,2.524629593,3.56596899,5.429031372,3.734860182,114.5749588,1,0,0,0,0,36.18772507,1,0,0,0,0,50.67621613,1,0,0,0,0,33.09545898,1,0,0,96.7357254,1,2.99058032,24.86612129,26.71907806,86.74279785,26.79064178,82.7959137,27.94339752,65.03053284,27.81565094,67.13859558,29.79778671,28.89778709,0
21/12/15 14,3.415223122,2.344261885,3.496596098,2.014454842,3.328074455,5.427977562,3.089791775,115.9050598,1,0,0,0,0,37.03084564,1,0,0,38.01571655,1,37.99167252,1,0,0,0,0,32.57194519,1,0,0,93.46347809,1,2.990376949,24.10619545,26.06994438,84.572052,26.09997368,102.6206207,27.2989254,63.2535553,27.17489624,68.40901184,29.45516014,28.55516052,0
21/12/15 15,3.146515846,2.138258696,3.823615551,2.435310125,2.725679874,5.5,3.338776827,118.6941833,1,0,0,0,0,34.90843201,1,0,0,36.9388504,1,36.91498947,1,0,0,0,0,30.64425278,1,0,0,84.14016724,1,2.989943743,22.50257111,25.76597786,88.0220871,25.78834724,103.6358109,26.05512428,58.85577011,25.94434357,73.84322357,29.02133369,28.12133408,0
21/12/15 16,2.755549908,1.877780795,4.270618439,3.102017879,1.630638957,5.5,4.189660549,117.5139236,1,0,0,0,0,36.54404831,1,0,0,37.44441605,1,37.42047501,1,0,0,0,0,30.44322586,1,0,0,89.9848175,1,2.99012804,23.18283272,25.57097816,84.95771027,25.60058022,102.8331985,26.62526894,63.43063736,26.5158329,75.07711029,28.90813255,28.00813293,0
21/12/15 17,2.484483957,1.675769329,4.586259842,3.477364779,1.630630851,5.425425529,4.529098988,115.0913162,1,0,0,0,0,34.30134201,1,0,0,0,0,48.69189835,1,0,0,0,0,0,0,0,0,97.04240417,1,2.990501642,24.57148743,26.27165413,89.55487823,26.33550262,86.17647552,29.98046875,57.76065826,29.98046875,61.38586044,29.30010605,28.40010643,0
21/12/15 18,2.364295006,1.801651597,5.060581207,3.861781359,1.473619223,5.224439621,3.71064806,120.9856033,1,0,0,0,0,34.78173447,1,0,0,0,0,49.893116,1,36.8170166,1,0,0,0,0,0,0,72.1107254,1,2.989581108,21.17498016,26.06563187,88.53781891,26.13037491,83.67858887,23.74928474,82.43402863,23.74928474,61.69255066,28.9612751,28.06127548,0
21/12/15 19,1.925404072,1.808959126,5.11653614,3.290188551,1.892762661,5.080375195,3.570591927,115.3420563,1,0,0,0,0,0,0,0,0,0,0,44.69376755,1,36.81570816,1,0,0,0,0,0,0,85.05574799,1,2.990463257,24.42823982,27.87062454,67.0619278,27.83770943,94.68430328,26.57057953,85.25772095,26.57057953,59.10014725,30.39512253,29.49512291,0
21/12/15 20,1.914467812,2.287662506,4.551085949,4.500157356,2.555936575,4.773808956,2.320248365,119.0817947,1,0,0,0,0,0,0,0,0,0,0,0,0,33.23796844,1,0,0,31.12938499,1,0,0,54.32698059,1,2.989882708,22.27863693,29.3894043,66.27812958,29.3894043,54.29237747,19.14074326,84.0664444,19.02669525,65.30345917,31.60324478,30.70324516,0
21/12/15 21,1.57565403,2.745626688,3.979577541,2.664511204,3.329550505,4.678474426,1.626544476,121.2546463,1,0,0,0,0,0,0,0,0,0,0,50.79599762,1,33.16609573,1,0,0,30.44392776,1,0,0,57.69791794,1,2.989538193,21.018507,27.60079002,76.15413666,27.55907059,83.32496643,17.94688416,82.98666382,17.83744431,66.3973999,30.01992989,29.11993027,0
21/12/15 22,1.156258821,2.806452274,3.849023819,2.286175013,3.934373856,4.833647728,1.734582901,121.5492706,1,0,0,0,0,0,0,0,0,0,0,45.02171326,1,34.50363541,1,0,0,30.73565102,1,0,0,54.22071075,1,2.989490986,20.84701729,27.7322979,71.92216492,27.69893456,94.00682068,17.32094383,80.14370728,17.20955086,64.8052597,30.09819031,29.19819069,0
21/12/15 23,0.886621952,2.993122816,3.485773087,3.805054426,3.965998173,4.71134758,1.061298251,100.0031891,1,100.023201,1,0,0,0,0,0,0,0,0,49.07033157,1,33.24926758,1,0,0,30.97002411,1,0,0,68.19274139,1,2.973562956,32.96096802,28.11815643,67.77192688,28.07902527,87.2074585,18.66069031,83.56742096,18.54771996,65.36013794,30.57570076,29.67570114,0
22/12/15 00,0.737537622,3.198210478,2.989154577,4.265522003,3.751907349,5.117410183,1.747527957,99.50186157,1,99.52172089,1,0,0,33.84015656,1,0,0,0,0,45.36834717,1,0,0,0,0,25.22218323,1,25.18373871,1,71.99528503,1,2.97380805,33.233181,27.61984444,91.86060333,27.68543053,93.41379547,21.94757271,65.5519104,21.66912842,85.33386993,30.45169449,29.55169487,0
22/12/15 01,0.67825681,3.428882122,3.58031249,4.410637856,3.751899242,5.5,3.281478882,99.55561829,1,99.57549286,1,0,0,30.37085342,1,0,0,0,0,0,0,0,0,0,0,32.13019943,1,0,0,62.81999207,1,2.973781824,33.20401382,29.08280754,98.5174942,29.16456413,54.20278168,25.20083427,65.05735016,25.07990074,67.89077759,31.49019432,30.59019279,0
22/12/15 02,0.652481377,3.592054844,4.31283617,2.795616388,3.458528519,5.5,2.964298725,97.44332886,1,97.46257782,1,0,0,30.49675179,1,0,0,0,0,48.18027878,1,0,0,0,0,30.40757561,1,0,0,77.39963531,1,2.974802732,34.34576035,28.07887077,97.3298111,28.12342834,88.91449738,26.19316673,62.40849304,26.08396721,74.76216125,30.9186058,30.01860619,0
22/12/15 03,0.795938313,3.58477211,5.006987572,3.648583174,2.703207731,5.5,4.007045269,97.70957947,1,97.72890472,1,0,0,34.7808075,1,0,0,0,0,50.70100784,1,0,0,0,0,30.41221046,1,0,0,77.12631226,1,2.974675179,34.20232773,27.91409683,90.38785553,27.97761345,83.93421936,26.16305161,63.75808716,26.05381966,74.71672058,30.84618759,29.94618797,0
22/12/15 04,0.926698148,3.587540627,5.280003548,3.103144169,2.337157249,5.463737011,4.631916046,92.74278259,1,92.76065826,1,0,0,0,0,0,0,0,0,50.5140419,1,0,0,0,0,0,0,0,0,92.02742004,1,2.977007627,36.854702,29.67586899,76.64160156,29.6345768,85.96255493,30.92752266,59.37369919,30.92752266,62.69008636,32.28330612,31.3833046,0
22/12/15 05,1.340297937,4.016982079,5.084088802,3.355865479,1.540295362,5.402235508,4.715590477,93.43482971,1,93.45291138,1,0,0,0,0,0,0,0,0,48.59448242,1,36.128479,1,0,0,0,0,0,0,85.71961975,1,2.976688862,36.48810959,29.87968636,77.4907608,29.84125328,89.86423492,27.50873566,87.43811035,27.50873566,61.87796783,32.4335556,31.53355408,0
22/12/15 06,1.644715905,4.409442902,4.978075027,4.227872372,2.47329092,5.238245964,4.029775143,98.61924744,1,98.63884735,1,0,0,0,0,0,0,0,0,46.72360611,1,36.25063705,1,0,0,0,0,0,0,66.08221436,1,2.974236727,33.71122742,29.55698204,76.95026398,29.52124596,92.92870331,25.5538044,85.264328,25.5538044,61.04703903,31.98833466,31.08833504,0
22/12/15 07,1.636048675,4.874168396,4.828971863,4.199124813,3.130238533,5.030675411,3.263123274,95.72213745,1,95.74088287,1,0,0,0,0,0,0,0,0,0,0,37.98835754,1,0,0,0,0,0,0,57.11133575,1,2.975620747,35.26959229,32.17975235,77.72897339,32.17975235,63.61330795,26.3418026,82.8470459,26.3418026,59.43868637,34.4056015,33.50560379,0
22/12/15 08,1.773560166,5.388380051,4.828965664,3.045464993,3.246885777,4.929731369,2.732067108,97.09252167,1,97.11166382,1,0,0,0,0,0,0,0,0,47.76671219,1,33.36453629,1,0,0,30.04819489,1,0,0,64.15787506,1,2.974970579,34.53452682,30.44665527,76.50589752,30.40942574,91.95606995,20.65975571,85.37528992,20.55293274,70.39792633,32.87534714,31.97534561,0
22/12/15 09,1.838341713,5.326844692,4.655874252,4.188467979,4.071004868,5.289421082,3.612189531,95.41795349,1,95.43660736,1,0,0,0,0,0,0,0,0,50.13446808,1,0,0,0,0,31.00959969,1,0,0,0,0,2.975764036,35.43224716,28.3294735,66.38291168,28.28875351,85.36602783,27.58166695,65.8710022,27.46842957,74.14775848,38.4669838,29.70559692,0
22/12/15 10,2.112399817,4.795388222,4.084365368,4.113271236,4.070996284,5.468281269,4.66597271,93.93344879,1,93.95166779,1,0,0,0,0,0,0,0,0,50.05509186,1,0,0,0,0,0,0,0,0,0,0,2.976457834,36.22338486,27.8038578,76.73144531,27.76325798,84.99542999,31.4621067,65.1979599,31.4621067,60.9680748,39.72312164,29.17943954,0
22/12/15 11,2.48551321,4.264632225,4.010457516,3.962001562,3.724646568,5.236738682,3.65753746,89.94377136,1,89.96084595,1,0,0,0,0,0,0,0,0,49.80298233,1,0,0,0,0,0,0,0,0,0,0,2.978276253,38.32746124,27.29163933,72.2137146,27.25141907,84.97473907,33.4378624,59.85474396,33.4378624,50.47807312,42.25286484,28.66549301,0
22/12/15 12,2.920924902,3.736693382,3.652527094,3.888175964,2.629606009,4.988022804,2.156868935,91.23262024,1,91.25006104,1,0,0,0,0,0,0,0,0,49.63069534,1,0,0,0,0,32.77045059,1,0,0,0,0,2.97769618,37.65126419,26.77632141,73.83162689,26.73635674,84.79299164,29.76999855,58.75970078,29.64458847,70.17726898,41.19263077,28.14900017,0
22/12/15 13,3.29604435,3.210545063,3.385974407,3.808246613,1.534565449,5.33613205,2.932081699,93.93548584,1,93.95370483,1,0,0,0,0,0,0,0,0,48.03870392,1,0,0,0,0,31.45130539,1,0,0,0,0,2.976456881,36.22230148,26.36503983,65.11299896,26.32741737,87.37795258,28.86522102,63.02983856,28.74897766,73.92658234,39.72141266,27.72701263,0
22/12/15 14,3.405832529,2.610066652,3.033631086,4.353464603,2.250766277,5.5,4.437012672,89.61750031,1,89.63448334,1,0,0,34.9348526,1,0,0,0,0,45.69975281,1,36.64418793,1,0,0,31.08480072,1,0,0,0,0,2.978421926,38.49798584,22.68810272,84.89904022,22.759758,87.93056488,23.52536201,82.58933258,23.41161537,69.83740234,41.88501358,24.43283844,0
22/12/15 15,3.744258642,2.129888535,3.429638624,3.841630936,2.617700815,5.5,4.400769711,92.91702271,1,92.93494415,1,0,0,33.91087341,1,0,0,0,0,0,0,36.65900421,1,0,0,31.47094917,1,0,0,0,0,2.976927519,36.76249695,26.06134415,89.99423981,26.16162109,64.22623444,21.90626526,80.9447937,21.78988838,66.90028381,40.1024971,27.44184875,0
22/12/15 16,3.897738934,1.579573393,3.936163425,3.086700201,2.71130085,5.467319965,3.656755924,94.19339752,1,94.21169281,1,0,0,35.15210342,1,0,0,0,0,44.79163361,1,35.70178604,1,0,0,31.44229889,1,0,0,0,0,2.976336956,36.08517075,21.73252678,83.57054901,21.80665779,88.48979187,21.64910507,82.40190887,21.53292465,66.74144745,39.50397873,23.47139168,0
22/12/15 17,3.960262299,0.735485435,4.215478897,4.052268505,3.09450078,5.468878746,3.083562851,92.9726181,1,92.99056244,1,0,0,27.41982841,1,0,0,0,0,43.61865234,1,35.28365707,1,0,0,31.11284637,1,0,0,0,0,2.976902008,36.73306274,21.85914612,95.35180664,21.89533806,90.46074677,22.42823029,83.91231537,22.31429291,68.64546204,40.15601349,23.47171593,0
22/12/15 18,3.866563082,0.81194675,4.912557125,4.379645824,3.633025408,5.5,3.589599133,96.11672211,1,96.13558197,1,0,0,34.67959976,1,0,0,0,0,0,0,36.0193634,1,0,0,31.35520172,1,0,0,92.74952698,1,2.975434303,35.05832291,27.99113083,90.63683319,28.09565735,58.33792496,21.12454605,81.31400299,21.00896263,66.51828003,30.61319542,29.7131958,0
22/12/15 19,3.658654213,1.375353932,5.224786282,2.845942497,3.704574347,5.430121422,2.884361506,97.32032776,1,97.33953857,1,0,0,0,0,0,0,0,0,50.77127075,1,34.70337296,1,0,0,30.79577065,1,0,0,91.52404022,1,2.974861622,34.41197586,27.41889572,66.95181274,27.37721252,83.19259644,20.82114983,83.30570984,20.7093544,68.10495758,30.02479362,29.12479401,0
22/12/15 20,3.449019194,1.806996226,4.653277397,2.302809954,3.757640839,5.5,3.33440876,97.29480743,1,97.31401062,1,0,0,0,0,0,0,0,0,48.85583496,1,0,0,0,0,30.88104439,1,0,0,89.89746857,1,2.974873781,34.42570877,27.87989044,77.55327606,27.84107399,87.37459564,27.77625465,59.88773346,27.66388321,74.77466583,30.46206284,29.56206322,0
22/12/15 21,3.295253277,2.23246026,4.653269768,2.996793509,2.66260004,5.5,4.294494629,95.38337708,1,95.40202332,1,0,0,0,0,0,0,0,0,51.07403564,1,0,0,0,0,29.71584129,1,0,0,92.87307739,1,2.975780487,35.45072556,28.33321381,66.38028717,28.29107094,83.49828339,28.54758263,64.36126709,28.44293976,79.34973145,30.95015907,30.05015945,0
22/12/15 22,3.403402328,2.678991318,4.081760883,2.463719845,2.537952423,5.399668694,4.515105724,96.89704132,1,96.91613007,1,0,0,0,0,0,0,0,0,51.22792053,1,0,0,0,0,0,0,0,0,87.71406555,1,2.975063801,34.63961029,28.49080086,66.28586578,28.44842148,83.34364319,30.76598549,59.38455963,30.76598549,59.5586586,31.07524681,30.17524719,0
22/12/15 23,3.398526907,3.057526112,3.523561001,2.086221218,1.519948602,5.096568584,3.15348196,92.74881744,1,92.76670074,1,0,0,0,0,0,0,0,0,45.83277893,1,0,0,0,0,0,0,0,0,95.91677856,1,2.977004766,36.85151291,29.70779228,65.25061035,29.67330742,94.62142181,32.0667038,63.24524689,32.0667038,54.13529205,32.31029892,31.4102993,0
23/12/15 00,3.518647671,3.51808095,3.029490709,3.626354218,2.253319263,4.90914011,1.97748363,94.71784973,1,94.73629761,1,0,0,35.4600563,1,0,0,0,0,45.08910751,1,33.25683594,1,0,0,30.6301136,1,0,0,94.13043976,1,2.976092339,35.8059082,28.12252808,89.43021393,28.19799042,94.39126587,22.56833267,87.46146393,22.45766258,70.41615295,31.11208153,30.21208191,0
23/12/15 01,3.482207537,3.802032471,3.545348167,4.46822834,3.327410221,5.272911549,2.941746712,95.53285217,1,95.55154419,1,0,0,30.80015373,1,0,0,0,0,0,0,34.4732666,1,0,0,31.30625916,1,0,0,77.93569183,1,2.975710154,35.37083054,30.25836563,99.06290436,30.34227371,63.4757576,21.67056656,84.54698944,21.55531311,67.22935486,32.74938202,31.8493824,0
23/12/15 02,3.384545088,4.291313171,4.292852402,2.944314241,3.979765654,5.408346653,2.830389261,96.20533752,1,96.22422028,1,0,0,37.71617889,1,0,0,0,0,45.29433823,1,35.1292305,1,0,0,30.59727287,1,0,0,83.5109024,1,2.975392342,35.01083374,28.69586182,85.93087769,28.78423119,94.63747406,21.31780624,83.06797028,21.20734024,69.26157379,31.65613365,30.75613213,0
23/12/15 03,3.341334105,4.316824913,4.637304306,4.445497513,3.49497056,5.5,3.683186293,95.5786438,1,95.59734344,1,0,0,32.5683403,1,0,0,0,0,48.15807724,1,0,0,0,0,32.61988831,1,0,0,86.35162354,1,2.975688457,35.34634781,28.8055687,94.90708923,28.86082077,89.69226837,28.10249329,61.42704773,27.97812462,69.0375061,31.7304821,30.83048248,0
23/12/15 04,3.399525166,4.745209694,5.274717808,3.694299459,2.604243755,5.5,3.487858057,94.41527557,1,94.4336319,1,0,0,35.10151291,1,0,0,0,0,0,0,0,0,0,0,32.58077621,1,0,0,77.86950684,1,2.976233721,35.96709442,30.89155388,92.8170166,30.99844933,64.85710907,28.55504417,63.23772049,28.43095207,69.63159943,33.42585754,32.52585602,0
23/12/15 05,3.528357506,5.20447731,5.17840004,3.189373732,2.137957573,5.5,3.463887453,96.72144318,1,96.74047852,1,0,0,0,0,0,0,0,0,51.76414871,1,0,0,0,0,32.5465126,1,0,0,73.26346588,1,2.975147247,34.73394394,30.38454819,76.34998322,30.34134293,84.13938141,27.8413887,63.93795776,27.71753693,69.04174805,32.88750458,31.98750305,0
23/12/15 06,3.437271357,5.424213886,4.969769478,2.701689005,2.137949705,5.5,3.321427822,93.56489563,1,93.58301544,1,0,0,0,0,0,0,0,0,50.58679199,1,0,0,0,0,32.16762924,1,0,0,81.35423279,1,2.976628542,36.41910553,30.968256,77.85726166,30.92685318,87.11034393,28.98054695,63.93795013,28.85935211,71.53767395,33.50910568,32.60910416,0
23/12/15 07,3.849630833,5.111187458,4.955196381,3.163645029,2.137942076,5.5,3.754615068,87.70937347,1,87.72582245,1,0,0,0,0,0,0,0,0,48.34634399,1,0,0,0,0,33.84771729,1,0,0,0,0,2.979265213,39.49130249,28.24381447,77.30351257,28.2057476,88.69374084,31.70167732,62.34486389,31.56850624,68.07632446,43.51626968,29.60782623,0
23/12/15 08,4.318159103,4.599979401,4.842585564,3.941091299,1.586254001,5.5,3.212920189,85.61571503,1,85.63157654,1,0,0,0,0,0,0,0,0,50.41670227,1,0,0,0,0,28.40850067,1,0,0,0,0,2.980172396,40.57234192,27.5817337,74.70375061,27.54059029,84.06193542,33.67024231,62.56277466,33.57397079,88.50263214,44.95058441,28.95980453,0
23/12/15 09,4.624598503,4.064768314,4.559643269,3.380732775,2.118467569,5.499982357,5,113.7871628,1,0,0,0,0,0,0,0,0,0,0,50.42602921,1,38.82069778,1,0,0,0,0,0,0,0,0,2.990700006,25.31473541,27.04581833,74.03674316,27.00465965,83.50701141,27.82857513,82.73735046,27.82857513,63.00180435,38.16250992,28.42395401,0
23/12/15 10,4.471317768,3.529457569,4.257921219,2.820690393,2.280819893,5.499970913,4.999982357,108.2826385,1,0,0,0,0,0,0,0,0,0,0,49.78288269,1,39.41029739,1,0,0,0,0,0,0,0,0,2.991516113,28.41808701,26.55793762,65.9849472,26.51774597,84.2800293,29.79963875,83.55345917,29.79963875,62.90283966,40.56303406,27.93165398,0
23/12/15 11,4.735795975,3.00190568,3.686412573,2.865093231,2.463827372,5.400737286,4.59552145,111.8337936,1,0,0,0,0,0,0,0,0,0,0,50.21783066,1,38.60343552,1,0,0,0,0,0,0,0,0,2.9909935,26.42229271,25.99836922,76.08860016,25.95752525,82.87056732,28.67565536,84.00498199,28.67565536,59.25297928,38.99805069,27.37506866,0
23/12/15 12,4.753687382,2.468793869,3.579879761,2.298043251,2.770907402,5.082731724,3.14266634,113.5841675,1,0,0,0,0,0,0,0,0,0,0,49.32553864,1,38.19158173,1,0,0,0,0,0,0,0,0,2.990730762,25.43015289,25.53068733,65.30692291,25.49117661,84.13380432,28.06915474,84.18827057,28.06915474,60.59957123,38.29740143,26.90128899,0
23/12/15 13,4.602441788,1.946248889,3.008371115,2.473448277,3.105781317,4.864788532,2.55465889,113.7422562,1,0,0,0,0,0,0,0,0,0,0,49.06333923,1,35.9748764,1,0,0,0,0,0,0,0,0,2.990706921,25.34027481,25.02717972,71.0263443,24.98805618,84.12949371,28.31602287,88.52375031,28.31602287,55.15819931,38.19235992,26.39600754,0
23/12/15 14,4.335354328,1.096684575,3.426865816,2.600493431,3.940760136,5.021921635,2.543139219,115.1597748,1,0,0,0,0,27.73014259,1,0,0,0,0,47.17519379,1,34.64186478,1,0,0,30.8859272,1,0,0,0,0,2.990491152,24.53238678,21.82673836,94.93389893,21.85939026,84.47023773,21.29679871,83.88554382,21.18439484,68.27891541,37.24757767,23.47723198,0
23/12/15 15,4.099628448,0.530226052,4.104604244,2.988943815,3.459634066,5.296248913,2.990864754,117.6920319,1,0,0,0,0,32.99081039,1,0,0,0,0,49.78527832,1,0,0,0,0,32.51309586,1,0,0,96.19540405,1,2.990100384,23.0803318,25.12154579,90.55149841,25.17664719,82.93440247,26.49897194,62.60093689,26.37535667,67.81989288,28.13473892,27.2347374,0
23/12/15 16,3.681092739,0.662521124,4.627880573,2.48705864,2.732131004,5.454239845,2.917155743,119.9222794,1,0,0,0,0,36.21325302,1,0,0,0,0,47.29970169,1,0,0,0,0,29.56250381,1,0,0,86.46311951,1,2.989750147,21.79217148,25.07990074,85.05813599,25.15659142,87.5447464,25.64037323,58.86222076,25.53672791,76.92826843,28.05488586,27.15488625,0
23/12/15 17,3.226673841,0.704846442,4.935951233,3.276186466,1.637090206,5.462414742,4.851340771,117.4896851,1,0,0,0,0,34.01652527,1,0,0,0,0,47.80745316,1,0,0,0,0,0,0,0,0,96.09065247,1,2.990131855,23.19677925,25.31943703,89.07944489,25.38300133,86.85623932,29.42063713,57.93415451,29.42063713,59.49529266,28.32747078,27.42747116,0
23/12/15 18,2.83552146,0.847179949,5.228077888,3.855267525,1.482724905,5.14993763,3.400155544,114.9511414,1,0,0,0,0,0,0,0,0,0,0,47.89964294,1,35.64543152,1,0,0,0,0,0,0,93.67005157,1,2.9905231,24.65151787,27.20626259,75.45306396,27.16884232,88.47351837,27.26144218,88.04792023,27.26144218,50.25749969,29.80695534,28.90695572,0
